id,address,city,latitude,longitude,site_score,state_name,county_name,state_and_county,tract,block_group,tot_population_cen_2010,hispanic_cen_2010,nh_blk_alone_cen_2010,nh_aian_alone_cen_2010,nh_asian_alone_cen_2010,nh_nhopi_alone_cen_2010,nh_sor_alone_cen_2010,college_acs_09_13,no_health_ins_acs_09_13,med_hhd_inc_bg_acs_09_13,aggregate_hh_inc_acs_09_13,tot_vacant_units_cen_2010,renter_occp_hu_cen_2010,owner_occp_hu_cen_2010,no_plumb_acs_09_13,med_house_value_bg_acs_09_13,pct_hispanic_cen_2010,pct_nh_blk_alone_cen_2010,pct_nh_aian_alone_cen_2010,pct_nh_asian_alone_cen_2010,pct_nh_nhopi_alone_cen_2010,pct_nh_sor_alone_cen_2010,pct_not_hs_grad_acs_09_13,pct_no_health_ins_acs_09_13,pct_vacant_units_cen_2010,pct_renter_occp_hu_cen_2010,pct_owner_occp_hu_cen_2010,pct_no_plumb_acs_09_13,pct_poc
680,"2777 MAIN STREET, RIVERSIDE, CA 92501",Riverside,33.9914802,-117.3684734,50.5,California,Riverside County,"California, Riverside County",30103,2,1120,759,33,10,64,0,3,87,586,53421,22494000,52,191,170,0,168100,67.77,2.95,0.89,5.71,0,0.27,31.73,29.97,12.59,52.91,47.09,0,77.59
237,"3490 PYRITE ST, MIRA LOMA, CA 91752",Glen Avon Heights,34.0234692,-117.4591818,,California,Riverside County,"California, Riverside County",40102,2,1948,1262,36,12,38,3,3,205,268,79057,47421800,17,71,428,0,277500,64.78,1.85,0.62,1.95,0.15,0.15,27.64,13.74,3.29,14.23,85.77,0,69.5
1190,"22 CSG/CC, RIVERSIDE, CA 92518",Riverside,33.947133,-117.3400256,31.94,California,Riverside County,"California, Riverside County",42208,1,1099,154,49,3,34,4,2,408,81,132944,54880400,21,36,405,0,396300,14.01,4.46,0.27,3.09,0.36,0.18,2.18,6.95,4.55,8.16,91.84,0,22.37
657,"HWY US 50 &amp; AEROJET RD, RANCHO CORDOVA, CA 95670",Rancho Cordova,38.5961116,-121.2969674,54.63,California,Sacramento County,"California, Sacramento County",8905,2,1669,350,87,15,93,3,4,313,375,48264,36053000,37,236,304,0,168200,20.97,5.21,0.9,5.57,0.18,0.24,7.24,21.56,6.41,43.7,56.3,0,33.07
1201,"MATHER AIR FORCE BASE, MATHER, CA 95655",Sacramento,38.5434594,-121.2783728,28.9,California,Sacramento County,"California, Sacramento County",8801,2,3372,498,290,17,647,45,6,767,556,97813,115436500,58,119,896,0,269800,14.77,8.6,0.5,19.19,1.33,0.18,3.96,15.32,5.41,11.72,88.28,0,44.57
92,"8350 FRUITRIDGE RD, SACRAMENTO, CA 95813",Sacramento,38.525168,-121.395831,44.46,California,Sacramento County,"California, Sacramento County",5205,1,796,128,60,7,61,4,7,130,101,21000,12638600,45,136,235,0,35200,16.08,7.54,0.88,7.66,0.5,0.88,18.66,11.41,10.82,36.66,63.34,0,33.54
1212,"APPROX 5200 WATT AVE, MCCLELLAN AFB, CA 95652",Sacramento,38.6634039,-121.4056153,57.93,California,Sacramento County,"California, Sacramento County",7301,3,745,110,92,8,28,14,0,94,85,29583,7878800,32,194,1,0,,14.77,12.35,1.07,3.76,1.88,0,5.97,10.17,14.1,99.49,0.51,0,33.83
1312,"TOWNSHIP: 17S, RANGE: 12E, IDRIA, CA 95043",Idria,36.5501406,-120.9417368,31.66,California,San Benito County,"California, San Benito County",802,1,720,182,2,4,2,1,0,102,95,65114,23282500,97,134,178,5,337500,25.28,0.28,0.56,0.28,0.14,0,16.41,14.35,23.72,42.95,57.05,1.39,26.54
1323,"BUNKER HILL GROUND WATER BASIN, SAN BERNARDINO, CA 92408",San Bernardino,34.0868517,-117.2617329,35.57,California,San Bernardino County,"California, San Bernardino County",7200,2,1255,946,126,3,49,0,0,45,481,26392,13377700,36,161,139,0,116700,75.38,10.04,0.24,3.9,0,0,40.41,26.81,10.71,53.67,46.33,0,89.56
81,"3196 NORTH LOCUST AVENUE, RIALTO, CA 92377",Rialto,34.1576911,-117.4098098,50,California,San Bernardino County,"California, San Bernardino County",2704,3,1507,826,356,3,59,6,3,136,130,95000,32052100,12,38,317,0,262500,54.81,23.62,0.2,3.92,0.4,0.2,13.16,10.09,3.27,10.7,89.3,0,83.15
957,"AIR BASE RD- NR ST RTE 395, VICTORVILLE, CA 92392",Victorville,34.4854334,-117.4203974,33.62,California,San Bernardino County,"California, San Bernardino County",9118,3,9603,4755,1344,38,372,38,29,524,262,67540,181131700,313,563,1945,0,152500,49.52,14,0.4,3.87,0.4,0.3,11.83,3.06,11.1,22.45,77.55,0,68.49
735,"MARINE CORPS LOGIS BASE- NEBO, BARSTOW, CA 92311",Barstow,34.871567,-116.955593,37.93,California,San Bernardino County,"California, San Bernardino County",12002,1,226,56,17,1,7,0,0,19,0,72943,9836000,30,60,6,21,,24.78,7.52,0.44,3.1,0,0,3.23,0,31.25,90.91,9.09,11.54,35.84
1334,"I-10/US 395 FORMER NORTON AFB, SAN BERNARDINO, CA 92408",San Bernardino,34.095352,-117.234872,39.65,California,San Bernardino County,"California, San Bernardino County",980100,1,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,,,,,,,,,,,,,
779,"CAMP PENDLETON MARINE BASE, CAMP PENDLETON, CA 92055",San Diego County,33.2295467,-117.3811366,33.79,California,San Diego County,"California, San Diego County",18700,1,37452,8192,2739,407,1016,284,71,2347,93,47717,371709100,1222,5971,45,29,306500,21.87,7.31,1.09,2.71,0.76,0.19,1.42,0.24,16.88,99.25,0.75,0.36,33.93
303,"HUNTERS POINT NAVAL SHIPYARD, SAN FRANCISCO, CA 94124",San Francisco,37.7206531,-122.3673427,48.77,California,San Francisco County,"California, San Francisco County",980600,1,467,60,266,0,84,1,1,61,56,77500,10639300,9,55,99,0,323300,12.85,56.96,0,17.99,0.21,0.21,25.71,15.69,5.52,35.71,64.29,0,88.22
192,"700 EAST ROTH RD, LATHROP, CA 95330",Lathrop,37.8542035,-121.2702227,42.24,California,San Joaquin County,"California, San Joaquin County",5119,2,651,365,13,3,34,10,0,69,188,32459,18104700,35,104,79,19,107300,56.07,2,0.46,5.22,1.54,0,30.81,30.82,16.06,56.83,43.17,8.68,65.29
1235,"1214 W WASHINGTON ST, STOCKTON, CA 95203",Stockton,37.948352,-121.309832,74.86,California,San Joaquin County,"California, San Joaquin County",801,1,1751,1347,211,3,85,4,0,31,429,43000,21097400,70,254,179,8,129600,76.93,12.05,0.17,4.85,0.23,0,48.27,24.32,13.92,58.66,41.34,1.65,94.23
281,"CHRISMAN RD, TRACY, CA 95376",Tracy,37.7221211,-121.3981601,37.16,California,San Joaquin County,"California, San Joaquin County",5202,2,5410,1271,385,18,822,39,23,1173,786,115288,208236700,99,252,1333,0,400200,23.49,7.12,0.33,15.19,0.72,0.43,10.83,12.9,5.88,15.9,84.1,0,47.28
1157,"CORRAL HOLLOW ROAD, TRACY, CA 95376",Livermore,37.7308497,-121.4529858,31.58,California,San Joaquin County,"California, San Joaquin County",5403,4,1658,542,144,9,181,0,1,211,130,93313,49611200,14,93,385,0,245800,32.69,8.69,0.54,10.92,0,0.06,11.79,7.55,2.85,19.46,80.54,0,52.9
1101,"T 26S, R 10E, SEC 33, S1/2 MT DIABLO MER, PASO ROBLES, CA 93446",Paso Robles,35.6573145,-120.7579834,50,California,San Luis Obispo County,"California, San Luis Obispo County",10016,1,2581,352,11,30,23,0,10,675,307,73906,108451600,147,310,724,0,655000,13.64,0.43,1.16,0.89,0,0.39,8.94,10.97,12.45,29.98,70.02,0,16.51
791,"NTU RD-539 SAN YSIDRO RD, CASMALIA, CA 93429",Casmalia,34.8375116,-120.5315174,30,California,Santa Barbara County,"California, Santa Barbara County",2502,3,1543,1281,5,8,24,1,2,49,437,33313,15356800,42,321,98,0,176200,83.02,0.32,0.52,1.56,0.06,0.13,59.6,29.79,9.11,76.61,23.39,0,85.61
203,"FT OF LIBERTY ST GUADALUPE RIV, ALVISO, CA 95002",Alviso,37.4268706,-121.9721944,44.68,California,Santa Clara County,"California, Santa Clara County",504602,1,2144,1310,45,9,355,4,4,181,374,70114,47799800,36,258,343,0,411600,61.1,2.1,0.42,16.56,0.19,0.19,15.8,21.64,5.65,42.93,57.07,0,80.56
1179,"1515 S 10TH ST, SAN JOSE, CA 95112",San Jose,37.317515,-121.8652609,33.94,California,Santa Clara County,"California, Santa Clara County",503122,1,2360,754,155,7,967,2,2,207,399,22776,30588800,19,569,267,24,48100,31.95,6.57,0.3,40.97,0.08,0.08,30.84,20.86,2.22,68.06,31.94,2.58,79.95
259,"3050 CORONADO BLVD, SANTA CLARA, CA 95051",Santa Clara,37.376987,-121.972946,31.94,California,Santa Clara County,"California, Santa Clara County",505202,3,1422,833,65,1,215,16,1,171,372,54831,36082400,27,328,88,0,429300,58.58,4.57,0.07,15.12,1.13,0.07,39.78,19.82,6.09,78.85,21.15,0,79.54
702,"3050 BOWERS AVE, SANTA CLARA, CA 95051",Santa Clara,37.3776247,-121.9787818,31.94,California,Santa Clara County,"California, Santa Clara County",505202,3,1422,833,65,1,215,16,1,171,372,54831,36082400,27,328,88,0,429300,58.58,4.57,0.07,15.12,1.13,0.07,39.78,19.82,6.09,78.85,21.15,0,79.54
1024,"3000 OAKMEAD VILLAGE DR, SANTA CLARA, CA 95051",Santa Clara,37.3757893,-121.9808468,31.94,California,Santa Clara County,"California, Santa Clara County",505202,3,1422,833,65,1,215,16,1,171,372,54831,36082400,27,328,88,0,429300,58.58,4.57,0.07,15.12,1.13,0.07,39.78,19.82,6.09,78.85,21.15,0,79.54
1013,"2880 NORTHWESTERN PKWY, SANTA CLARA, CA 95051",Santa Clara,37.3735409,-121.9728089,31.94,California,Santa Clara County,"California, Santa Clara County",505202,3,1422,833,65,1,215,16,1,171,372,54831,36082400,27,328,88,0,429300,58.58,4.57,0.07,15.12,1.13,0.07,39.78,19.82,6.09,78.85,21.15,0,79.54
857,"PLYMOUTH &amp; COLONY STS, MOUNTAIN VIEW, CA 94043",Mountain View,37.428434,-122.0723816,33.62,California,Santa Clara County,"California, Santa Clara County",504601,1,817,209,27,1,108,26,3,182,141,71375,25689100,19,50,296,0,90400,25.58,3.3,0.12,13.22,3.18,0.37,21.08,17.07,5.21,14.45,85.55,0,45.77
314,"825 STEWART DR, SUNNYVALE, CA 94086",Sunnyvale,37.3844633,-122.0092893,31.94,California,Santa Clara County,"California, Santa Clara County",508704,2,2225,686,37,14,719,13,10,835,302,77333,79125300,48,483,316,0,461300,30.83,1.66,0.63,32.31,0.58,0.45,8.11,15.05,5.67,60.45,39.55,0,66.46
370,"401 HENDY AVENUE, SUNNYVALE, CA 95117",Sunnyvale,37.3774988,-122.0250022,39.93,California,Santa Clara County,"California, Santa Clara County",508704,2,2225,686,37,14,719,13,10,835,302,77333,79125300,48,483,316,0,461300,30.83,1.66,0.63,32.31,0.58,0.45,8.11,15.05,5.67,60.45,39.55,0,66.46
646,"915 DEGUIGNE, SUNNYVALE, CA 94086",Sunnyvale,37.3864805,-122.0075037,31.94,California,Santa Clara County,"California, Santa Clara County",508704,2,2225,686,37,14,719,13,10,835,302,77333,79125300,48,483,316,0,461300,30.83,1.66,0.63,32.31,0.58,0.45,8.11,15.05,5.67,60.45,39.55,0,66.46
635,"901 THOMPSON PL, SUNNYVALE, CA 94086",Sunnyvale,37.3825044,-122.0090312,37.93,California,Santa Clara County,"California, Santa Clara County",508704,2,2225,686,37,14,719,13,10,835,302,77333,79125300,48,483,316,0,461300,30.83,1.66,0.63,32.31,0.58,0.45,8.11,15.05,5.67,60.45,39.55,0,66.46
1279,"1165 E ARQUES AVE, SUNNYVALE, CA 94086",Sunnyvale,37.380948,-121.9980238,35.57,California,Santa Clara County,"California, Santa Clara County",508704,2,2225,686,37,14,719,13,10,835,302,77333,79125300,48,483,316,0,461300,30.83,1.66,0.63,32.31,0.58,0.45,8.11,15.05,5.67,60.45,39.55,0,66.46
1301,"2900 SEMICONDUCTOR AVE, SANTA CLARA, CA 95050",Santa Clara,37.3762984,-122.0002613,35.57,California,Santa Clara County,"California, Santa Clara County",508704,2,2225,686,37,14,719,13,10,835,302,77333,79125300,48,483,316,0,461300,30.83,1.66,0.63,32.31,0.58,0.45,8.11,15.05,5.67,60.45,39.55,0,66.46
1068,"1710 VILLA ST, MOUNTAIN VIEW, CA 94041",Mountain View,37.3988919,-122.089118,35.36,California,Santa Clara County,"California, Santa Clara County",509500,1,2065,942,48,11,305,6,3,805,268,52284,83337200,31,741,80,0,862500,45.62,2.32,0.53,14.77,0.29,0.15,3.39,13.51,3.64,90.26,9.74,0,63.68
59,"350 ELLIS ST, MOUNTAIN VIEW, CA 94043",Mountain View,37.3970434,-122.0540132,29.76,California,Santa Clara County,"California, Santa Clara County",509108,4,1219,240,46,4,297,8,1,428,75,97024,46845300,15,230,308,0,586400,19.69,3.77,0.33,24.36,0.66,0.08,5.97,7.29,2.71,42.75,57.25,0,48.89
902,"464 ELLIS ST, MOUNTAIN VIEW, CA 94042",Mountain View,37.3994756,-122.053038,31.94,California,Santa Clara County,"California, Santa Clara County",509108,4,1219,240,46,4,297,8,1,428,75,97024,46845300,15,230,308,0,586400,19.69,3.77,0.33,24.36,0.66,0.08,5.97,7.29,2.71,42.75,57.25,0,48.89
226,"1250 W MIDDLEFIELD RD, MOUNTAIN VIEW, CA 94042",Mountain View,37.4079491,-122.080276,37.2,California,Santa Clara County,"California, Santa Clara County",509202,3,921,167,11,1,325,9,3,614,57,141389,70144400,24,302,121,0,685000,18.13,1.19,0.11,35.29,0.98,0.33,0.98,5.85,5.37,71.39,28.61,0,56.03
270,"1300 TERRA BELLA AVE, MOUNTAIN VIEW, CA 94043",Mountain View,37.4103268,-122.0809964,35.35,California,Santa Clara County,"California, Santa Clara County",509202,3,921,167,11,1,325,9,3,614,57,141389,70144400,24,302,121,0,685000,18.13,1.19,0.11,35.29,0.98,0.33,0.98,5.85,5.37,71.39,28.61,0,56.03
913,"101 BERNAL ROAD, SAN JOSE, CA 95119",South San Jose,37.2323323,-121.7729852,44.46,California,Santa Clara County,"California, Santa Clara County",512032,3,983,244,47,2,175,1,0,262,48,127310,39256100,11,44,268,18,517300,24.82,4.78,0.2,17.8,0.1,0,6.08,5.05,3.41,14.1,85.9,5.16,47.7
979,"620 - 640 PAGE MILL RD., PALO ALTO, CA 94304",Palo Alto,37.4211945,-122.1437233,29.76,California,Santa Clara County,"California, Santa Clara County",511705,1,995,46,20,1,225,2,4,534,31,250001,71797300,17,74,265,0,1000001,4.62,2.01,0.1,22.61,0.2,0.4,5.41,3.06,4.78,21.83,78.17,0,29.94
1001,"365 E MIDDLEFIELD RD, MOUNTAIN VIEW, CA 94040",Mountain View,37.3963887,-122.057764,29.76,California,Santa Clara County,"California, Santa Clara County",509109,2,1624,80,13,0,898,5,0,786,7,175156,110715500,19,94,552,5,727700,4.93,0.8,0,55.3,0.31,0,0.75,0.5,2.86,14.55,85.45,0.94,61.34
1035,"10900 N TANTAU AVE/19000 HOMESTEAD RD, CUPERTINO, CA 95014",Cupertino,37.31317,-122.0723816,28.9,California,Santa Clara County,"California, Santa Clara County",507703,4,1188,53,17,2,576,2,1,675,0,124784,77900900,16,109,250,0,1000001,4.46,1.43,0.17,48.48,0.17,0.08,10.2,0,4.27,30.36,69.64,0,54.79
1268,"MOFFETT FIELD NAS, MOFFETT FIELD, CA 94035",Sunnyvale,37.4133373,-122.0568004,29.49,California,Santa Clara County,"California, Santa Clara County",504700,1,719,165,99,7,47,4,1,101,0,78611,11199200,6,181,1,0,,22.95,13.77,0.97,6.54,0.56,0.14,4.94,0,3.19,99.45,0.55,0,44.93
359,"440 KINGS VILLAGE RD, SCOTTS VALLEY, CA 95066",Scotts Valley,37.050942,-122.028783,28.9,California,Santa Cruz County,"California, Santa Cruz County",120900,4,1555,141,7,1,101,1,1,598,110,115049,68447900,28,109,578,0,465000,9.07,0.45,0.06,6.5,0.06,0.06,0,6.24,3.92,15.87,84.13,0,16.2
1046,"OFF HWY 299 9 MI NW OF, REDDING, CA 96001",Redding,40.5441948,-122.4617007,56.16,California,Shasta County,"California, Shasta County",11001,1,775,36,6,16,14,0,2,122,149,69286,23631000,25,43,245,0,273400,4.65,0.77,2.06,1.81,0,0.26,8.97,19.28,7.99,14.93,85.07,0,9.55
757,"SECTIONS 34, TOWNSHIP 48 N, RANGE 11 W, ROGUE RIVER-SISKIYOU NF, CA 96086",Rogue River - Siskiyou National Forest,41.9132748,-123.2255361,50.28,California,Siskiyou County,"California, Siskiyou County",500,1,915,42,0,145,5,2,2,100,140,32083,16270000,134,146,267,40,208300,4.59,0,15.85,0.55,0.22,0.22,12.69,17.41,24.5,35.35,64.65,7.49,21.43
1057,"422 MILL ST, WEED, CA 96094",Weed,41.433163,-122.37823,34.78,California,Siskiyou County,"California, Siskiyou County",900,6,606,101,11,15,9,0,3,14,53,24896,5005100,22,61,164,0,114000,16.67,1.82,2.48,1.49,0,0.5,28.42,10.66,8.91,27.11,72.89,0,22.96
292,"TRAVIS AFB, TRAVIS AFB, CA 94535",Solano County,38.2781462,-121.9302449,29.49,California,Solano County,"California, Solano County",252802,2,930,133,131,8,60,4,2,25,0,,,1,7,0,0,,14.3,14.09,0.86,6.45,0.43,0.22,0,0,12.5,100,0,,36.35
1246,"HWY 101 &amp; SANTANA RD, CLOVERDALE, CA 95425",Cloverdale,38.8054624,-123.0172227,34.7,California,Sonoma County,"California, Sonoma County",154201,4,1042,423,8,25,6,1,0,81,63,58144,20748400,44,238,147,0,286100,40.6,0.77,2.4,0.58,0.1,0,37.69,8.73,10.26,61.82,38.18,0,44.45
1257,"NEAR MODESTO, MODESTO, CA 95351",Modesto,37.6183927,-120.9933678,28.9,California,Stanislaus County,"California, Stanislaus County",2301,4,1929,1664,5,8,10,0,1,32,325,23224,9449800,82,285,204,0,90500,86.26,0.26,0.41,0.52,0,0.05,69.97,24.73,14.36,58.28,41.72,0,87.5
337,"2237 S GOLDEN STATE BLVD, TURLOCK, CA 95380",Turlock,37.472229,-120.824406,32.01,California,Stanislaus County,"California, Stanislaus County",3700,1,2792,1737,35,14,225,15,0,162,640,51270,41055600,35,244,425,33,144200,62.21,1.25,0.5,8.06,0.54,0,28.41,24.13,4.97,36.47,63.53,4.24,72.56
70,"5300 CLAUS RD, RIVERBANK, CA 95367",Riverbank,37.714874,-120.921728,63.94,California,Stanislaus County,"California, Stanislaus County",402,1,1229,365,12,2,9,6,3,177,214,43935,34508100,41,100,335,31,288500,29.7,0.98,0.16,0.73,0.49,0.24,13.84,14.44,8.61,22.99,77.01,5.62,32.3
746,"167 W POPLAR AVE, PORTERVILLE, CA 93257",Porterville,36.0507299,-119.0215502,34.21,California,Tulare County,"California, Tulare County",4102,1,2028,1325,8,14,62,5,0,66,521,46563,32826700,42,214,363,24,144100,65.34,0.39,0.69,3.06,0.25,0,32.74,23.16,6.79,37.09,62.91,3.38,69.73
968,"6200 PERKINS, OXNARD, CA 93033",Oxnard,34.1401543,-119.1839744,58.31,California,Ventura County,"California, Ventura County",4715,1,2598,1980,54,8,127,12,6,103,714,46228,41527400,48,208,422,0,220300,76.21,2.08,0.31,4.89,0.46,0.23,33.19,24.5,7.08,33.02,66.98,0,84.18
26,"67 E TELEGRAPH RD, FILLMORE, CA 93015",Fillmore,34.3991147,-118.9020044,46.01,California,Ventura County,"California, Ventura County",302,1,1472,824,3,5,27,1,0,76,126,31396,28161500,80,219,394,20,67100,55.98,0.2,0.34,1.83,0.07,0,28.69,12.22,11.54,35.73,64.27,3.33,58.42
1124,"OLD DAVIS RD, DAVIS, CA 95616",Davis,38.5313953,-121.7562139,50,California,Yolo County,"California, Yolo County",10501,2,2144,376,49,1,766,1,11,310,110,27027,14298200,9,287,34,0,400000,17.54,2.29,0.05,35.73,0.05,0.51,2.85,3.89,2.73,89.41,10.59,0,56.17
946,"COUNTY ROAD 32A, DAVIS, CA 95618",Davis,38.559527,-121.665899,35.04,California,Yolo County,"California, Yolo County",10505,2,140,32,0,8,11,1,0,43,0,127891,9981100,3,21,28,0,602800,22.86,0,5.71,7.86,0.71,0,0,0,5.77,42.86,57.14,0,37.14
385,"5600 HURON ST, DENVER, CO 80221",Denver,39.7982913,-104.9961063,35.13,Colorado,Adams County,"Colorado, Adams County",9553,2,933,502,5,11,8,0,0,100,273,51111,21994900,19,165,195,0,165100,53.8,0.54,1.18,0.86,0,0,28.01,31.09,5.01,45.83,54.17,0,56.38
399,"IMMED N STAPLETON INTL ARPT, ADAMS COUNTY, CO 80022",Adams County,39.866593,-104.7754307,58.15,Colorado,Adams County,"Colorado, Adams County",8538,1,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,,,,,,,,,,,,,
395,"4200 S GUN CLUB RD, AURORA, CO 80018",Arapahoe County,39.6408751,-104.7163146,48.36,Colorado,Arapahoe County,"Colorado, Arapahoe County",83200,1,1759,283,129,11,123,6,0,382,284,89063,37731400,20,66,494,0,216600,16.09,7.33,0.63,6.99,0.34,0,2.21,19.31,3.45,11.79,88.21,0,31.38
387,"T1N R73 W, SE 1/4 SEC. 12, WARD, CO 80481",Ward,40.1028037,-105.488828,50.56,Colorado,Boulder County,"Colorado, Boulder County",13701,4,1274,29,3,7,10,2,0,711,329,70729,55089000,246,146,474,155,346100,2.28,0.24,0.55,0.78,0.16,0,0.23,21.88,28.41,23.55,76.45,16.87,4.01
396,"1600 S 66TH STREET, BOULDER, CO 80303",Boulder County,39.953706,-105.1982027,,Colorado,Boulder County,"Colorado, Boulder County",60600,1,1115,106,8,6,100,0,0,842,14,95565,64581200,22,146,315,30,281600,9.51,0.72,0.54,8.97,0,0,3.43,1,4.55,31.67,68.33,4.52,19.74
388,"NEAR TOWN, IDAHO SPRINGS, CO 80452",Idaho Springs,39.7424881,-105.5136081,51.39,Colorado,Clear Creek County,"Colorado, Clear Creek County",14800,1,1610,93,6,4,9,0,0,256,315,50175,45282100,101,321,451,0,162200,5.78,0.37,0.25,0.56,0,0,4.77,19.11,11.57,41.58,58.42,0,6.96
404,"VASQUEZ BOULEVARD AND 1-70, DENVER, CO 80216",Denver,39.7842563,-104.9470786,50,Colorado,Denver County,"Colorado, Denver County",3500,3,1455,1274,16,5,8,0,2,92,435,38333,16381000,25,159,220,0,89100,87.56,1.1,0.34,0.55,0,0.14,55.09,27.96,6.19,41.95,58.05,0,89.69
390,"4661 MONACO ST., DENVER, CO 80216",Denver,39.7810146,-104.9140859,37.93,Colorado,Denver County,"Colorado, Denver County",4102,1,1138,331,502,12,4,0,1,141,259,40750,14939800,28,98,177,0,161500,29.09,44.11,1.05,0.35,0,0.09,14.43,20.36,9.24,35.64,64.36,0,74.69
392,"VARIOUS PLACES IN DENVER, DENVER, CO 80204",Denver,39.7351699,-105.0225899,44.11,Colorado,Denver County,"Colorado, Denver County",800,1,1448,780,376,18,122,0,0,36,146,9537,6277800,23,432,19,23,,53.87,25.97,1.24,8.43,0,0,53.17,10.33,4.85,95.79,4.21,4.65,89.51
393,"W OF US HWY 24, MINTURN, CO 81645","Minturn, Redcliff",39.5867126,-106.4299931,47.19,Colorado,Eagle County,"Colorado, Eagle County",600,1,1398,477,7,6,9,0,0,421,298,64450,38927600,168,268,317,10,530900,34.12,0.5,0.43,0.64,0,0,10.42,22.61,22.31,45.81,54.19,1.51,35.69
394,"2 MI S OF CANON CY, CANON CITY, CO 81212",Canon City,38.440681,-105.241142,31.31,Colorado,Fremont County,"Colorado, Fremont County",978600,3,795,76,3,5,2,0,0,76,21,22500,13122600,80,284,145,0,86900,9.56,0.38,0.63,0.25,0,0,25.67,3.14,15.72,66.2,33.8,0,10.82
401,"COUNTY ROAD 12, RUBY MINING DISITRICT, GUNNISON NATIONAL FOREST, CO 81224",Gunnison National Forest,38.8697746,-106.9814332,50,Colorado,Gunnison County,"Colorado, Gunnison County",963800,4,864,36,1,2,16,0,0,428,232,46944,41234300,242,224,216,9,656300,4.17,0.12,0.23,1.85,0,0,2.26,27.13,35.48,50.91,49.09,1.22,6.37
398,"HWY 93 BETWEEN GOLDEN&amp;BOULDER, GOLDEN, CO 80402",Golden,39.7408671,-105.2018568,64.32,Colorado,Jefferson County,"Colorado, Jefferson County",10000,1,2124,504,115,30,83,4,4,420,144,37941,27181300,28,295,128,0,529800,23.73,5.41,1.41,3.91,0.19,0.19,18.49,6.46,6.21,69.74,30.26,0,34.84
381,"12275 SOUTH HIGHWAY 75, LITTLETON, CO 80127",Waterton,39.5679747,-105.0620246,42.93,Colorado,Jefferson County,"Colorado, Jefferson County",12053,2,948,90,1,6,17,1,2,190,49,68750,27112900,12,56,321,0,201400,9.49,0.11,0.63,1.79,0.11,0.21,9.95,5.19,3.08,14.85,85.15,0,12.34
386,"S OF CY-YAK TUNNEL DOWNSTREAM, LEADVILLE, CO 80461",Leadville,39.2508229,-106.2925238,55.84,Colorado,Lake County,"Colorado, Lake County",961700,4,607,194,3,3,2,1,1,250,183,37609,14664800,134,146,136,0,211100,31.96,0.49,0.49,0.33,0.16,0.16,0,28.59,32.21,51.77,48.23,0,33.59
397,"NATIONAL FOREST ROAD 503.4, Creede, CO 81130",Creede,37.7934075,-106.9156278,48.03,Colorado,Mineral County,"Colorado, Mineral County",973600,1,712,21,2,4,1,0,0,267,81,47083,30741500,846,61,294,49,275000,2.95,0.28,0.56,0.14,0,0,3.53,10.64,70.44,17.18,82.82,3.88,3.93
403,"NEAR URAVAN ON HWY 141, URAVAN, CO 81436",Uravan,38.3683225,-108.7364871,43.53,Colorado,Montrose County,"Colorado, Montrose County",966100,2,922,76,2,3,0,0,0,55,87,34688,12957300,119,114,303,59,106300,8.24,0.22,0.33,0,0,0,14.25,14.6,22.2,27.34,72.66,12.47,8.79
391,"INTERSTATE 25 AND SANTA FE AVENUE, PUEBLO, CO 81006",Pueblo,38.31046,-104.616546,50,Colorado,Pueblo County,"Colorado, Pueblo County",2903,1,1944,600,11,8,53,3,11,529,154,54741,50870000,46,164,721,0,148700,30.86,0.57,0.41,2.73,0.15,0.57,5.4,8.66,4.94,18.53,81.47,0,35.29
402,"Postal Address is unavailable for the Site, RIO GRANDE COUNTY, CO 81132",Rio Grande County,37.6231283,-106.3934777,50,Colorado,Rio Grande County,"Colorado, Rio Grande County",977000,2,1160,232,2,6,4,1,0,264,191,43603,30373700,231,91,373,22,206500,20,0.17,0.52,0.34,0.09,0,6.82,16.65,33.24,19.61,80.39,3.24,21.12
384,"Multiple sources located proximial to the , UNINCORPORATED, CO 81433",San Juan,37.8543181,-107.6215321,50,Colorado,San Juan County,"Colorado, San Juan County",972600,1,699,84,0,1,7,0,2,124,177,39583,15013100,412,134,210,60,242300,12.02,0,0.14,1,0,0.29,5.59,26.86,54.5,38.95,61.05,8.34,13.45
409,"NORWALK WATER DEPARTMENT, NORWALK, CT 06856",Norwalk,41.0926517,-73.4147318,39.92,Connecticut,Fairfield County,"Connecticut, Fairfield County",44100,2,1686,732,361,1,51,0,0,423,375,63787,67037900,87,637,124,0,182800,43.42,21.41,0.06,3.02,0,0,17.4,25.97,10.26,83.71,16.29,0,67.91
417,"75 EAST MAIN STREET, STRATFORD, CT 06497",Stratford,41.2014349,-73.1168647,,Connecticut,Fairfield County,"Connecticut, Fairfield County",80800,2,784,98,24,0,17,0,1,210,29,48438,24089400,11,30,291,0,207700,12.5,3.06,0,2.17,0,0.13,1.45,4.1,3.31,9.35,90.65,0,17.86
419,"LAZY LANE, SOUTHINGTON, CT 06489",Southington,41.6207835,-72.883224,44.93,Connecticut,Hartford County,"Connecticut, Hartford County",430601,1,2206,187,51,2,96,0,3,335,87,54342,68247400,37,474,531,0,181000,8.48,2.31,0.09,4.35,0,0.14,4.65,3.93,3.55,47.16,52.84,0,15.37
